"","Time","Mg25","Ca43","Ca44","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Ni62","Cu63","Cu65","Zn66","Zn68","Sr86","Sr88","Sn118","Sn119","Sn120","Ba137","Ba138","Ce140","Pb206","Pb208"
"1",32.0398,0.0489292734487013,1,24.6793784958312,0.032398803348794,NA,0.0155175740570307,0.0364393417919325,NA,0.00243478417182133,NA,0.00914984732885097,0.0111214840442731,0.0548670266938713,0.0663891680303077,0.34885784959439,6.18204399819317,0.00425284716214648,0.00115873404963417,0.00711987543795928,0.130498722556913,0.738513873141397,0.00062728116631277,0.0109287276440592,0.0505559580573565
"2",32.3228,0.0288325730194731,1,24.2378494575767,0.019899862998081,NA,0.00829409571432459,0.0225728776760976,NA,0.000554618201915974,0.00050780383419354,0.0056180475559218,0.00233202677086026,0.038087572514555,0.0509016691787887,0.322561804148443,5.6015650172092,0.00241186378271027,NA,0.00281917334925019,0.0851386312455066,0.640696975965543,0.000296655888664277,0.00394242363593648,0.00770058945024305
"3",32.6059,0.028040567757285,1,27.3502108058532,NA,NA,0.00889697831870686,0.0232617010095995,NA,0.00156647526718076,NA,0.00313905380027313,0.00314864600157525,0.0236544860222124,0.0489186174726739,0.363683407461754,8.44970967675944,0.00325643999917439,NA,0.00252424261434104,0.12161415252581,0.849353349760931,NA,0.00779053424192127,0.00537175212093108
"4",32.8889,0.0154757782661612,1,26.0757230672879,0.0251291343992452,NA,0.00367954514832182,0.015810515279619,NA,0.000641648496964991,NA,0.00130441530742866,0.00112473264142967,0.0361313471541313,0.0677309559978399,0.423516893246143,7.05396636412052,NA,NA,0.00179675495236384,0.103255541843964,0.801480701138445,NA,0.00279915087765433,0.0042716451573565
"5",33.1719,0.0545977917152872,1,28.4979642383472,NA,NA,0.0040845935707589,0.0192620457408015,NA,0.00101084499457145,NA,0.00238809466909524,0.000745386933916837,0.0418244310851289,0.0610928469427483,0.403638521938251,7.75833496254714,NA,NA,0.00257736755468645,0.122032914781404,0.920507109623535,NA,0.0057253338531011,0.0067158799370609
"6",33.4549,0.0119091881837433,1,27.2175954711377,NA,NA,0.00482284247010433,0.031132075559011,0.000586694379771923,0.000581377590233351,NA,0.00431998352814167,0.00137546733816092,0.0351332958982476,0.0572028330655236,0.375223000038779,7.26410430886388,0.00252823212278134,NA,0.0026233745104092,0.119139117280774,0.837401694974646,0.000310969032542319,0.00828353127247561,0.00777198725973873
"7",33.738,0.010875848442159,1,27.3472210396154,NA,NA,NA,0.0279230797922614,0.000587942599621793,0.000900674454103144,NA,0.00212781966966742,0.00316398941497366,0.0345220540853326,0.0743474422262717,0.377727267491148,7.97753177062611,0.00313945269181983,NA,0.00262895586289942,0.126596706230425,0.848686771475032,NA,0.00190171300823555,0.00748777145124311
"8",34.021,0.0127065464966836,1,27.264218491917,NA,NA,NA,0.0163654992652407,NA,0.000814439389742004,NA,0.00107100356891709,0.000600559415974811,0.0185022091454721,0.0410929720780478,0.357299667469458,6.54828753967028,NA,NA,NA,0.106137550604532,0.730572773296512,NA,0.00287690956382625,0.00649887200591698
"9",34.304,0.017837359750019,1,27.4795233755711,NA,NA,NA,0.0191940711109406,NA,NA,NA,0.000816987056219349,0.000959121119939227,0.0230810564691966,0.0514242691224348,0.389687450346987,6.82730584590036,0.00124155990774695,NA,0.00340589672704929,0.116729514159849,0.713631291846731,0.000292671336937736,0.00479097764859697,0.0044900268077111
"10",34.587,0.016012475191171,1,27.1893250767688,NA,NA,0.00494546747963953,0.019892221584368,NA,0.000820313300845962,NA,0.00136513189111034,0.000930133559598664,0.0195725918352286,0.0443135559732214,0.426757994551702,7.66889281962206,0.00120403618733871,NA,0.00148588386075857,0.103491707951935,0.718826830688177,NA,0.0113494564943572,0.00681968772087099
