"","Time","Mg25","Ca43","Ca44","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Ni62","Cu63","Cu65","Zn66","Zn68","Sr86","Sr88","Sn118","Sn119","Sn120","Ba137","Ba138","Ce140","Pb206","Pb208"
"3",0.9072,0,0,4600.66,20312.84,300,800.02,800.02,0,0,100,0,0,0,700.02,700.02,100,300,0,0,0,0,0,100,100
"4",1.1902,100,100,4800.71,21314.13,500.01,900.03,900.03,0,0,100,0,100,0,600.01,1000.03,100,200,0,400.01,0,0,0,100,0
"5",1.4733,0,0,2400.18,18510.66,100,500.01,1000.03,0,0,100,0,0,0,500.01,200,100,0,100,100,0,0,0,0,0
"6",1.7563,100,0,3900.47,19311.6,200,900.03,600.01,100,0,0,100,0,0,400.01,300,0,0,100,100,0,100,0,0,100
"7",2.0393,0,300,4300.57,20012.46,300,600.01,1500.07,100,0,0,0,0,100,600.01,600.01,200,0,0,100,0,0,0,0,200
"8",2.3223,100,200,4000.5,19211.48,300,500.01,1100.04,100,100,0,0,0,0,300,300,0,100,100,100,0,200,0,100,0
"9",2.6054,0,0,4100.52,17609.65,200,800.02,1100.04,0,0,100,200,0,0,200,400.01,100,100,0,400.01,0,0,0,100,100
"10",2.8884,0,0,4700.68,18210.32,200,500.01,1200.05,100,0,100,200,100,0,300,500.01,0,100,200,100,200,0,0,0,0
"11",3.1714,0,0,3100.3,20412.96,200,1000.03,800.02,0,0,100,100,0,0,300,400.01,0,100,100,200,0,0,0,0,0
"12",3.4544,0,100,4100.52,19411.72,200,600.01,1600.08,100,0,0,100,100,0,600.01,500.01,0,200,100,100,0,100,0,0,100
"13",3.7374,0,0,4500.63,18610.77,200,800.02,600.01,0,0,0,0,0,0,400.01,400.01,0,0,100,100,0,0,0,100,0
"14",4.0205,100,0,3700.42,20513.09,300,900.03,1000.03,100,0,0,0,0,100,800.02,1100.04,200,600.01,100,100,100,0,0,0,0
"15",4.3035,200,0,3400.36,17809.87,0,700.02,900.03,0,0,100,0,0,100,300,200,0,100,100,100,0,100,0,0,0
"16",4.5865,0,200,2800.24,22415.63,300,500.01,400.01,0,0,0,0,100,0,300,400.01,100,300,100,100,0,100,0,0,0
