"","Time","Mg25","Ca43","Ca44","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Ni62","Cu63","Cu65","Zn66","Zn68","Sr86","Sr88","Sn118","Sn119","Sn120","Ba137","Ba138","Ce140","Pb206","Pb208"
"1",32.3229,0.492317076329926,1,27.833072535979,0.114152490130516,0.00663789281525068,0.0745087328706722,0.119869429080641,NA,0.0140830012365861,NA,0.124774633857406,0.0650145372604121,0.146743198359596,0.11632452946388,0.482511042376509,3.59436180968673,0.0242399088367644,0.0104446850917088,0.0420747544826918,0.0273154791069969,0.226765380188992,0.00122452102419138,0.046283133321087,0.0488273296741118
"2",32.6059,0.360942419347238,1,28.7045127043394,0.0523097550270506,0.00494041203506284,0.044665814255168,0.0750886157171049,NA,0.0191610089923383,0.00247823799024959,0.0845772047408232,0.0427937250167446,0.0637246324386843,0.0613813665595766,0.394634813765058,7.24541192411552,0.0101623523153996,0.00348401046086099,0.0120739505774724,0.0209520224953458,0.12994984145236,NA,0.0132739236668537,0.0209697264902068
"3",32.8889,0.271697341428813,1,27.1928530296999,0.0511391952408398,0.00271306973233711,0.0355393000526013,0.0672862542368488,NA,0.0105372136124546,0.00165458467583521,0.0537090109068525,0.028145860315646,0.0551465751919304,0.0372216698269461,0.337750188911996,6.2534708332004,0.00426239546040108,0.00329115227213109,0.00625216726689516,0.0135309594845937,0.112635381751759,NA,0.0089401226090989,0.0106845755484325
"4",33.1719,0.177526233479391,1,25.2401079106997,0.0427606891992715,NA,0.0222027559704009,0.116934288322906,NA,0.0058338344667948,0.00145798085832523,0.0414798243364692,0.0234385674795138,0.0471733092756592,0.0356110261057029,0.335008752682549,6.63136161127326,0.00680350868805517,0.00429252009669724,0.00666642984759067,0.0104123374829932,0.0858508419084457,NA,0.00645102792494758,0.0132306041049667
"5",33.455,0.159293611962955,1,27.8451394915978,0.036676295513398,NA,0.0284937362985935,0.0787245259461127,0.00141807008654196,0.00608727876659019,NA,0.0484870243860597,0.0251015239832001,0.0367207390348139,0.0325132305965662,0.384059921441094,7.02040286174175,0.00458246447141245,0.00291117773082477,0.00789364628407482,0.0145470174408541,0.0847040319529429,0.000972429201230333,0.0172247120958099,0.0242410859735385
"6",33.738,0.163708855235382,1,26.3130463780279,0.0231554350498457,NA,0.0160531716393472,0.0461097398217761,NA,0.00930837640390914,NA,0.0338137675182508,0.0241700211388035,0.0286046778840561,0.0346855640105558,0.339606923815936,6.33819874493962,0.00515714668393864,NA,0.00529731593735741,0.00924045528261727,0.0656695899417895,0.000890594632797041,0.00993316920497502,0.0131744845074802
"7",34.021,0.136120771336303,1,27.3543258300208,0.0344148615234662,0.00247273567445501,0.0158643588174942,0.0467921541461312,NA,0.00609999496882947,NA,0.0447110853620239,0.0270886742642275,0.0330767909150444,0.0283605640339565,0.36346434836979,6.62606450021145,0.00498411502936887,NA,0.00710072436756486,0.0107610987107692,0.0561463388919606,NA,0.00683092770243575,0.00802935086423347
"8",34.304,0.103767418253629,1,27.2477243432262,NA,NA,0.0195343257171728,0.0343384277591714,NA,0.00458466999021318,0.00165670577330001,0.0448888736325241,0.0251795333731062,0.0359034853896524,0.028617346931729,0.352527509812191,6.42783311820817,0.00309602799121794,0.00358741488696261,0.0075700394407592,0.00831394910596173,0.0543003664205904,NA,0.00454484678423993,0.00907888785395319
"9",34.587,0.102412938284599,1,26.856966325114,0.0277806255826564,NA,0.0121004196982225,0.0610188308915616,NA,0.00363317665901513,NA,0.0499516008467301,0.0314357538320099,0.029016499363191,0.028669789103742,0.334079165562134,6.82308549582681,0.00524118669471139,0.0022081483616261,0.00853787683825902,0.0110657893843333,0.0638245248414852,NA,0.00451888356200844,0.00736984796350872
"10",34.8701,0.113142638555644,1,27.2260349900416,0.0307826763221779,0.00237100195499966,0.0086051642849964,0.053974053832293,NA,0.00398009200721896,NA,0.0426064028128229,0.02567856477795,0.0216525826744945,0.0199867437737291,0.346533012376683,6.27865110418754,0.00593291811009762,0.00295710035714566,0.00852821290106509,0.00800820554188401,0.0532779066449502,NA,0.00711583075644373,0.00681327476598602
"11",35.1531,0.100249287449269,1,27.5128411418465,0.0614340500768852,NA,0.00687042580475533,0.0352231702560301,NA,0.00470279573559857,NA,0.0452166219106172,0.0242885024741174,0.0184813924948994,0.0317439496190281,0.363670881192489,6.67806598101134,0.00718277312419251,NA,0.00754113506639768,0.00741741405771179,0.0494943067876777,0.00074751952537252,0.00446544425804843,0.00672906463746569
"12",35.4361,0.0817852062828178,1,26.9911107425567,NA,NA,0.00992320106777179,0.0555332578594744,NA,0.00372527163184829,NA,0.0348793727270636,0.0229654849032554,0.0258237611748416,0.0293965204731319,0.327595559631273,6.67533364516257,0.00495828735710586,0.00350744046614482,0.00689539846788607,0.00654397499201452,0.0497467982173197,NA,0.00646866304044838,0.0085141392449011
"13",35.7192,0.0823477208907175,1,27.693705877643,0.0181409913589923,NA,0.00878814394703276,0.0652729492430172,NA,0.005333397856222,NA,0.0335293999892671,0.0130776499136318,0.0211047200836052,0.0228469618228072,0.373285175497784,6.67301619960188,0.0030174944967998,0.00190908638802255,0.00514963967344328,0.00752218107594687,0.0515698119823065,NA,0.005923599662087,0.00738555796001131
"14",36.0022,0.0782015466631724,1,26.9263063444235,0.0136542913574872,NA,0.010302500324203,0.105113197024904,NA,0.0061006314473574,NA,0.0239874615705057,0.0105781141884482,0.0235497024554149,0.0245110100594012,0.38964270010108,7.33963040752328,0.00265703309338256,NA,0.0018604807093,0.00692456671433159,0.0577860335877847,0.000715711884230017,0.00427543551087749,0.0239411979925121
"15",36.2852,0.0539506801339469,1,26.5083756952966,0.0140587183184128,NA,0.00633716331616436,0.0310359998764628,NA,0.00375422512205312,NA,0.0104810525029227,0.00623964265791177,0.0174104766293982,0.0165091969682924,0.340297366311345,6.27149895125443,0.00150476447705621,NA,0.00278860566505196,0.00629352472837505,0.0413368713290924,NA,0.00228821868981867,0.00523973120651371
"16",36.5682,0.0499101383702207,1,25.6208854667493,0.0121986043571082,NA,0.00690056449370318,0.0307086283927431,NA,0.00164351012093577,NA,0.00537156765722654,0.00576370744263867,0.0143142067138233,0.015767662800295,0.320643521285317,5.77917050927592,NA,NA,NA,0.00476125799644085,0.0393511085502235,NA,0.00331534740749134,0.00433522475428242
"17",36.8512,0.0433413556140381,1,27.4971250264244,NA,NA,0.00546122972757064,0.0322063267012877,NA,0.0012482042678613,NA,0.00372288481832792,0.00616109652433517,0.0102432854062521,0.0168547924131473,0.327409507818092,6.31202057588883,NA,NA,NA,0.00559730369416198,0.0417097132223081,NA,0.00354392994310399,0.00463412455119223
"18",37.1343,0.027517457512028,1,26.6231383456916,NA,NA,0.00542984012985325,0.0363332875924599,NA,NA,NA,0.00244691492593475,0.00276750676558107,0.0093904327802915,0.0108639714257667,0.32873837059964,6.28951206620485,NA,NA,NA,0.00506027823314617,0.0397076160454212,NA,0.00245168944888191,0.00242674457994245
"19",37.4173,0.0302214029988302,1,26.986550301467,NA,NA,NA,0.025696671332089,NA,NA,NA,NA,0.00150279021079512,0.00624415135705994,0.010568828499514,0.346937935272502,6.54938702544319,NA,NA,NA,0.00703608779136766,0.0391581804722815,NA,0.00308498523198585,0.00413905156507999
"20",37.7003,0.0280446848834198,1,27.0308117679524,NA,NA,NA,0.0204297680422652,NA,NA,NA,0.00298404547781459,0.00151351330649561,0.00833768581147962,0.00927188457820756,0.368944974898611,6.39757215613875,NA,NA,NA,0.00652785639824103,0.0409968168280617,NA,0.00903555091733513,0.0162320438953578
"21",37.9833,0.0228316390077119,1,26.6734378932479,NA,NA,NA,0.0334285987533372,NA,NA,NA,0.00211181676512713,NA,0.00646019187518533,0.00640706990286019,0.312203142072198,6.07659398396819,NA,NA,NA,0.0036670583853036,0.0383285148626158,NA,0.0558561106577275,0.0874584298875352
"22",38.2664,0.0149315121130897,1,27.3165968278925,NA,NA,NA,0.0330944116674602,NA,0.00155117882528294,NA,0.00399927996103407,0.00275957575855172,0.008429433241583,0.00853899887457174,0.365430211395785,7.54391821959804,NA,NA,NA,0.00821799500165227,0.0421426764693202,NA,0.136866823718516,0.208360415374941
"23",38.5494,0.0192253531644444,1,25.0417619189342,NA,NA,NA,0.0269813156527366,NA,0.00203761989789091,NA,NA,NA,0.00552403762239299,0.00917422717067753,0.362815896115654,6.2700072371178,NA,NA,NA,0.00669999271781005,0.0402837905439944,NA,0.0454952544855379,0.0568903138289794
"24",38.8324,0.02204187384009,1,25.585764769777,NA,NA,NA,0.0235555120488072,NA,NA,NA,0.00195820704930983,NA,0.00465822939538346,0.00843909372200042,0.336345522679573,6.10710660922367,NA,NA,NA,0.00814412947685684,0.033234607354484,NA,0.0157803438792148,0.0201814354582581
"25",39.1154,0.0124342023483701,1,25.7159955750538,NA,NA,NA,0.0217892250687877,NA,NA,NA,0.0022857314393685,NA,0.00288804446060139,0.00485101533737078,0.335209723825846,6.17845885209181,NA,NA,NA,0.0050919030887652,0.0393125453133749,NA,0.0045972960568363,0.00881218859988221
"26",39.3985,0.0173757666408814,1,26.1901954499922,NA,NA,NA,0.0298625569375192,NA,NA,NA,NA,0.00154327731679524,0.00521856152039841,0.00560622202323379,0.349346583574262,6.28920943957412,NA,NA,NA,0.00722564906890921,0.0435917655746572,NA,0.00236218468128169,0.00330458139090918
"27",39.6815,0.0131648096047487,1,27.8946330191675,NA,NA,0.00328604261806331,0.0183182584114572,NA,NA,NA,0.00159050751590819,NA,0.00334935138555288,0.00752866109925681,0.365520729388401,6.60715310784838,NA,NA,NA,0.0057619868523728,0.0402631377052396,NA,0.00230808774173579,0.00378347806914954
"28",39.9645,0.0164397498309225,1,25.5492097272821,NA,NA,NA,0.0199968998136614,NA,NA,NA,NA,0.00189754104813214,0.00637702348818026,0.00825008754692522,0.341456662907466,6.15284317668029,NA,NA,NA,0.00713352664356635,0.0343977661480057,NA,NA,NA
"29",40.2475,0.0157894106568712,1,25.3372676138396,NA,NA,NA,0.0128868811554536,NA,NA,NA,NA,NA,0.00593165143512325,0.00371853698403261,0.323983777815456,6.00511386911928,NA,NA,NA,0.00504457081082754,0.0408141761090692,NA,NA,NA
"30",40.5306,0.0177216408683667,1,26.8681487200539,0.0149576867964024,NA,NA,0.0254710079726138,NA,NA,NA,0.0012331074098449,NA,NA,0.00578204797820799,0.367373538282433,6.32136015158247,NA,NA,NA,0.00540719938175361,0.0403353158030157,NA,NA,NA
"31",40.8136,0.00920129588135331,1,25.8854192282417,NA,NA,NA,0.0187801104162583,NA,NA,NA,0.00117325580114155,NA,0.00351130769061301,0.00550140342905292,0.305043482436104,5.94922076199962,NA,NA,NA,0.0046480040223039,0.033696165618978,NA,NA,NA
"32",41.0966,0.0140791662896968,1,28.0005359760214,NA,NA,NA,0.0222546542614222,NA,NA,NA,NA,NA,0.00266845141899881,0.00495463555079288,0.297456216145183,6.47355342724446,NA,NA,NA,0.00484287510860248,0.038466310703289,NA,NA,NA
