"","Time","Mg25","Ca43","Ca44","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Ni62","Cu63","Cu65","Zn66","Zn68","Sr86","Sr88","Sn118","Sn119","Sn120","Ba137","Ba138","Ce140","Pb206","Pb208"
"1",32.0398,0.0558518699541134,1,12.3066711107447,0.0242040894160869,0.00246351521884134,0.135487661703701,0.05926459643568,0.00118440603012383,0.00418826984326794,0.000468673221139084,0.0545883435728151,0.026416113660971,0.116776970763946,0.0763053448922784,0.187660792489514,1.78217127097965,0.0118157399715121,0.00233189723331448,0.0121506783279299,0.0441504017488554,0.158655104596499,0.000985854813286587,0.0209371011437934,0.035401152800001
"2",32.3229,0.0807859160058102,1,22.8854781299703,0.0404223329416779,0.00166315918534381,0.142759663927332,0.0276888546676566,0.00139003727871892,0.00357704674091193,NA,0.0287242649090287,0.0152103471017616,0.0742012800037518,0.0625965539251734,0.0880480920718178,1.47351551715053,0.00299281192215269,0.00201906096095639,0.00573517034301705,0.0125637755807234,0.0750056398494669,0.000230549677570904,0.0128012095164335,0.0101322303574126
"3",32.6059,0.0776366136550528,1,27.3998709475802,0.0254984396806753,NA,0.144464730714046,0.0229975071378134,0.000512584378806308,0.00169779553991556,NA,0.0139964760859974,0.00700313498667264,0.0382833593957448,0.0309777405020873,0.0811472872505599,0.510089525948113,0.00245452358713864,0.000688870011729113,0.00548424332814179,0.0046758717267323,0.0354421939540899,NA,0.01140858889184,0.0102258262025677
"4",32.8889,0.0652419065670309,1,24.6207720830572,0.01892815044941,NA,0.0809712450942524,0.0159582841097014,0.000494245116040003,0.000789746164254397,NA,0.00869328519118819,0.00392797984854817,0.047090530047364,0.0242173435858062,0.0737172479674201,0.764544350558293,0.00236670555191982,NA,0.00359327548693377,0.00309633634275332,0.0511366342171404,NA,0.00422092232839466,0.00590521449591072
"5",33.1719,0.0651376920455205,1,25.0512645956925,0.0198441586631538,NA,0.0712462209643547,0.0193965944459276,NA,NA,NA,0.00585645603744548,0.00322973069139631,0.019145833149006,0.0135403662359679,0.0411137601559352,0.311898270324077,NA,NA,0.0076169461898083,0.0026539637532359,0.0186440602465052,0.000282385451750683,0.00531355876586885,0.00678326702294184
"6",33.455,0.0595086324345367,1,23.5758497487219,0.0100844665256277,NA,0.0625145945079146,0.0148781472663284,NA,0.00149969338698765,NA,0.00615245640838578,0.00282216152920328,0.0159532682501844,0.0144198333023828,0.0462855560878348,0.305893220815481,0.0024268793574798,0.000608491291675579,NA,0.00283653533924286,0.0243160891593523,NA,0.0043842707906528,0.00463344270419693
"7",33.738,0.0727428839027487,1,23.5517196308513,NA,NA,0.0417428499640022,0.0142919284782947,0.000495245761228215,0.00135736853423511,NA,0.00531437692575266,0.00280385719829023,0.0194315043510825,0.0103937759839598,0.0305151718303121,0.364250793208146,NA,0.000665568377523632,0.00161942586352807,0.0050837863067681,0.0155545950175216,0.000552893415974356,0.00338039034526721,0.00506806421911006
"8",34.021,0.0523767995667457,1,25.8044206661541,0.0262140331411435,NA,0.0540076467263624,0.0199416290045678,NA,0.000813937066599467,NA,0.002846171900298,0.00433940467174628,0.0333835282572639,0.0214643950243012,0.0567354983201886,0.403125837226582,0.00156594106886709,0.00126675235702672,0.00166565860111776,0.00493781659342191,0.027938777913469,0.000277601052515712,0.0055146672683002,0.006959474557504
"9",34.304,0.0608241609185779,1,25.3018657493714,NA,NA,0.0437937913606241,0.0119683079930655,0.000492822581466532,NA,NA,0.00247201997186197,0.00166363031460067,0.0252532561791855,0.0106246178376002,0.0520711792050649,0.288140209974857,NA,0.000662311829060842,0.00161150220161057,0.00308742447826399,0.0146333678738513,NA,0.00336385048947738,0.0106766231360739
"10",34.587,0.043303305272381,1,24.9784077982287,NA,NA,0.0516151551720205,0.0103805256235822,NA,0.00084144484960986,NA,0.00264144695444793,0.000874879744296345,0.0185544348499584,0.0270070175151917,0.0417831153431881,0.307888726124973,0.00161886354763984,0.000707705270863922,NA,0.0026971717789254,0.0361101086555728,0.000286982846058992,0.00178879695713214,0.00388420081451126
